department,telecommuting,has_company_logo,has_questions,employment_type,industry,function,fraudulent,Country,len_profile,len_description,Whether_experience_is_required,Whether_education_is_required
Engineering,0,1,0,Full-time,Computer Software,Engineering,0,US,606,1277,True,False
etc,0,1,0,Full-time,Staffing and Recruiting,Administrative,0,GB,439,1906,True,True
etc,0,1,1,Part-time,Hospital & Health Care,Health Care Provider,0,GB,729,243,True,True
etc,0,1,0,Full-time,Information Technology and Services,Production,0,AU,755,2349,True,False
etc,0,1,1,Full-time,Financial Services,,0,etc,638,1015,False,False
etc,0,1,0,,,,0,US,313,1393,False,False
etc,0,0,0,Full-time,,,0,US,228,936,False,False
etc,0,1,1,Full-time,,Customer Service,0,GB,829,747,True,True
Product,0,1,0,Full-time,Internet,Art/Creative,0,US,574,950,True,True
etc,0,0,1,Full-time,Marketing and Advertising,,0,US,0,3820,False,True
etc,0,1,0,Contract,Food & Beverages,,0,GR,2790,964,False,False
etc,0,1,1,Full-time,Warehousing,,0,GB,829,619,True,True
etc,0,1,1,Full-time,Computer Networking,Engineering,0,etc,1052,394,False,True
etc,0,0,0,Full-time,,,0,etc,0,282,False,False
etc,0,1,0,,,,0,US,885,932,False,False
etc,0,1,0,Full-time,Information Technology and Services,Engineering,0,AU,133,1127,True,True
etc,0,1,1,Full-time,Marketing and Advertising,Marketing,0,US,603,1348,True,True
etc,0,1,1,Full-time,Computer Software,,0,GR,491,629,True,False
Operations,0,1,1,Full-time,Logistics and Supply Chain,,0,US,570,1173,True,True
etc,0,1,0,Contract,Food & Beverages,,0,GR,2790,871,False,False
etc,0,0,0,Full-time,,,0,US,228,856,False,False
etc,0,1,0,Full-time,Medical Practice,,0,AU,2438,93,True,False
etc,0,1,0,Full-time,Graphic Design,Design,0,DE,0,826,True,True
etc,0,0,1,Contract,Cosmetics,Art/Creative,0,US,0,894,True,True
etc,0,1,0,,,,0,etc,879,2045,False,False
etc,0,0,0,,Restaurants,,0,US,0,660,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,0,857,True,True
etc,0,1,1,Full-time,Construction,Purchasing,0,US,532,2936,True,True
Development,0,1,0,Full-time,Telecommunications,Engineering,0,GR,742,901,True,True
etc,0,1,0,Contract,Airlines/Aviation,Business Analyst,0,GB,1419,2796,False,False
etc,0,1,0,Full-time,Information Technology and Services,Business Development,0,US,0,1306,True,True
Sales,1,1,1,Full-time,Information Technology and Services,Sales,0,US,660,949,True,True
Development,0,1,1,Full-time,Information Technology and Services,Information Technology,0,etc,1230,1156,True,True
etc,0,0,0,Full-time,,,0,US,228,829,False,False
Service,0,1,0,Full-time,Consumer Goods,Customer Service,0,US,606,2950,True,True
etc,0,1,0,,,,0,GB,463,4090,False,False
Sales,0,1,1,Full-time,Construction,Sales,0,US,1043,1260,True,True
etc,0,1,1,Full-time,,Education,0,US,1014,3663,False,True
etc,0,1,1,Part-time,Information Technology and Services,Sales,0,US,365,560,True,True
etc,0,1,1,Full-time,Marketing and Advertising,,0,GR,0,399,False,False
etc,0,0,0,Full-time,Computer Software,,0,US,228,1019,False,False
etc,0,1,0,Full-time,Computer Software,Information Technology,0,etc,726,907,True,True
etc,0,1,0,Full-time,Computer Software,Information Technology,0,etc,726,1109,True,True
etc,0,0,0,Full-time,Higher Education,Business Development,0,US,0,4384,True,True
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,CA,4007,1169,True,True
etc,0,1,0,Full-time,Information Technology and Services,Engineering,0,US,1344,3087,True,True
etc,0,1,1,Full-time,Human Resources,Human Resources,0,etc,1309,3245,True,True
etc,1,1,0,Full-time,Internet,Marketing,0,GB,55,510,True,True
etc,0,1,0,Full-time,Information Technology and Services,Consulting,0,GB,275,1229,True,True
IT,0,1,0,Full-time,Information Technology and Services,Engineering,0,etc,610,480,True,False
etc,0,0,0,Full-time,Computer Software,Quality Assurance,0,US,0,1807,True,True
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,1269,False,False
etc,0,1,1,Full-time,Internet,Information Technology,0,CA,1398,676,True,True
etc,0,1,0,Full-time,Human Resources,Human Resources,0,AU,859,2273,True,True
etc,0,1,1,Full-time,Medical Devices,Sales,0,US,1178,627,False,True
etc,0,1,0,Full-time,Information Technology and Services,Customer Service,0,GB,463,790,False,False
Marketing,0,1,0,,,Marketing,0,GB,310,863,False,False
Service,0,1,0,Contract,Capital Markets,Information Technology,0,US,1226,1125,True,True
etc,0,1,0,Full-time,,Marketing,0,US,614,1687,True,True
Engineering,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,613,True,False
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,4007,1468,True,True
etc,0,1,1,Full-time,E-Learning,Product Management,0,US,917,1352,True,False
etc,0,1,1,Contract,Design,Design,0,US,554,952,False,False
etc,0,1,0,Full-time,Legal Services,Consulting,0,US,684,693,True,True
etc,0,1,1,Full-time,Hospital & Health Care,Human Resources,0,GB,361,1106,False,False
etc,0,0,0,Full-time,Information Technology and Services,Marketing,0,CA,0,713,False,False
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,2065,2326,True,True
etc,0,1,1,Full-time,,Education,0,US,1014,3658,False,True
etc,0,0,0,Full-time,Information Technology and Services,Marketing,0,CA,0,713,True,True
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,494,True,True
etc,0,1,0,Full-time,Apparel & Fashion,,0,GB,580,1174,True,False
etc,0,0,0,Full-time,Information Technology and Services,Marketing,0,CA,0,713,False,False
Engineering,0,1,0,Full-time,,Engineering,0,DE,651,1549,False,False
Sales,0,1,1,Full-time,Computer Software,Sales,0,US,708,598,True,False
etc,0,1,1,,"Health, Wellness and Fitness",,0,GB,695,1095,False,False
etc,0,0,0,Full-time,Information Technology and Services,Marketing,0,CA,0,713,False,False
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,502,True,False
etc,0,1,0,Full-time,,,0,US,487,1029,False,False
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,502,False,False
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,502,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,NZ,1264,873,True,True
etc,0,1,0,Full-time,Information Technology and Services,Engineering,0,AU,393,899,False,False
etc,0,1,1,Contract,Hospital & Health Care,Customer Service,0,GB,361,1702,True,True
etc,1,0,0,Contract,Information Technology and Services,Information Technology,0,GR,94,1097,False,True
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,498,True,False
Marketing,0,1,1,Full-time,Food & Beverages,Marketing,0,etc,1527,2007,True,True
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,1102,True,True
etc,0,0,0,Full-time,Marketing and Advertising,,0,US,228,702,False,False
etc,0,0,0,Full-time,,,0,US,228,668,False,False
etc,0,0,0,Full-time,Information Technology and Services,Information Technology,0,CA,0,1102,False,False
IT,0,1,1,Full-time,Airlines/Aviation,Information Technology,0,etc,554,1027,True,True
etc,0,0,0,Full-time,,,0,US,228,1019,False,False
etc,0,1,1,Part-time,Retail,Sales,0,US,799,1692,True,False
etc,0,0,0,Full-time,,,0,US,228,990,False,False
etc,0,1,1,,,,0,DE,380,896,False,False
etc,0,1,1,Full-time,Computer Software,Information Technology,0,US,148,1047,True,True
etc,0,1,1,Full-time,,Business Development,0,GB,829,609,True,True
etc,0,1,1,Full-time,Logistics and Supply Chain,Management,0,US,570,1299,True,True
etc,0,0,0,,,,0,etc,0,1102,False,False
Product,0,1,1,Full-time,Internet,Engineering,0,GB,598,1025,True,False
etc,0,1,0,Temporary,Retail,Sales,0,GB,0,985,True,False
etc,0,1,1,Full-time,Computer Software,Engineering,0,GR,863,1657,True,True
etc,0,1,0,,,,0,etc,1410,2162,False,False
etc,0,1,0,Full-time,"Leisure, Travel & Tourism",Project Management,0,GR,1332,1153,True,True
etc,0,1,1,Full-time,Food Production,Production,0,US,1808,3265,True,True
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,1449,694,True,True
etc,0,0,0,Full-time,,,0,US,228,667,False,False
Engineering,0,1,0,Full-time,Entertainment,Engineering,0,US,902,128,True,False
IT,0,1,0,Full-time,Computer Hardware,Customer Service,0,etc,518,1029,True,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,US,148,1294,True,True
etc,0,1,0,,,,0,NZ,73,1035,False,False
etc,0,1,1,Part-time,Hospital & Health Care,Health Care Provider,0,US,175,838,False,True
etc,0,1,1,Contract,Management Consulting,,0,US,1004,1995,True,False
etc,0,1,0,,,,0,US,601,749,False,False
etc,0,0,0,Contract,"Health, Wellness and Fitness",General Business,0,US,250,2830,True,True
etc,0,1,0,Full-time,Consumer Electronics,Management,0,US,657,1673,True,True
etc,0,1,0,Full-time,Computer Software,Information Technology,0,GR,726,554,True,True
etc,0,0,1,Full-time,Capital Markets,Finance,0,US,0,1232,True,True
etc,0,1,0,Full-time,Consumer Services,Customer Service,0,GB,607,1913,True,True
etc,0,1,0,Full-time,Computer Software,Information Technology,0,GB,438,2748,True,False
Engineering,0,1,1,Full-time,Marketing and Advertising,Engineering,0,GB,643,1067,True,True
etc,0,0,1,Full-time,Food & Beverages,Marketing,0,GB,0,928,True,False
etc,0,1,0,Full-time,Telecommunications,Customer Service,0,US,580,2243,True,True
etc,0,1,0,,,,0,etc,879,1130,False,False
etc,0,1,1,Full-time,,,0,US,1014,2554,False,True
etc,0,1,0,,,,0,US,866,510,False,False
etc,0,1,0,Full-time,Farming,Customer Service,0,US,2559,871,True,True
etc,0,0,0,Full-time,Marketing and Advertising,,0,US,228,868,False,False
etc,0,1,1,Full-time,Hospital & Health Care,Administrative,0,US,897,1439,False,True
etc,0,1,0,,,,0,etc,1298,218,False,False
etc,0,1,0,Full-time,Internet,Information Technology,0,etc,357,1244,True,True
etc,0,0,0,Full-time,Banking,Finance,0,US,0,764,True,True
etc,0,0,0,Part-time,Marketing and Advertising,,1,AU,0,325,True,False
etc,0,1,1,Full-time,Information Technology and Services,Customer Service,0,US,2140,1088,True,False
etc,0,1,0,Full-time,Building Materials,,0,US,702,2197,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,US,669,1108,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,US,2847,1402,True,True
etc,0,1,0,,,,0,GB,829,706,False,False
etc,0,0,0,Full-time,,,0,US,228,730,False,False
etc,0,1,1,Full-time,Music,Human Resources,0,US,808,2578,True,True
etc,0,1,1,Full-time,Banking,Customer Service,0,US,651,607,True,True
Marketing,0,1,0,Full-time,Events Services,Marketing,0,GB,509,1413,True,False
etc,0,1,0,Full-time,Hospitality,Sales,0,GR,2790,452,True,True
etc,0,0,0,,,,0,etc,0,196,False,False
Engineering,0,1,0,Full-time,Education Management,Engineering,0,US,480,992,True,False
etc,0,0,0,Full-time,Banking,Finance,0,US,0,774,True,True
etc,0,1,0,,,,0,DE,334,741,False,False
etc,0,1,0,Full-time,Research,Research,0,etc,0,1460,False,False
etc,0,0,0,Full-time,Internet,Engineering,0,etc,0,1091,True,True
etc,0,1,1,,Entertainment,Information Technology,0,etc,249,929,True,False
etc,0,1,1,Full-time,Apparel & Fashion,Marketing,0,US,94,528,True,True
etc,0,1,1,,,,0,US,619,1590,False,False
etc,0,0,0,Full-time,,Human Resources,0,US,228,1062,False,False
etc,0,1,1,Full-time,Logistics and Supply Chain,,0,GB,829,577,False,True
etc,0,0,0,Full-time,Marketing and Advertising,,0,US,228,681,False,False
etc,0,1,0,Full-time,Computer Software,,0,etc,859,453,True,True
etc,0,1,1,,,,0,DE,380,888,False,False
etc,0,0,0,,,,0,US,0,6877,False,False
etc,0,1,0,Full-time,,Sales,0,US,2301,980,True,False
etc,0,1,1,Full-time,Computer & Network Security,Information Technology,0,US,844,1071,True,True
etc,0,1,0,Full-time,Information Technology and Services,Engineering,0,GB,463,1137,True,True
etc,0,0,1,Full-time,Information Technology and Services,Writing/Editing,0,US,0,1234,True,True
etc,0,1,0,Full-time,Financial Services,,0,US,1025,859,True,False
etc,0,1,0,Full-time,Information Technology and Services,,0,GR,781,374,True,True
etc,0,1,1,Full-time,Marketing and Advertising,Project Management,0,US,842,3483,True,True
etc,0,1,0,,,,0,GB,829,705,False,False
etc,0,0,0,Full-time,,,0,US,228,538,False,False
etc,0,0,0,Full-time,Accounting,,0,US,228,1170,False,False
etc,0,1,1,Full-time,Hospital & Health Care,Health Care Provider,0,US,579,1165,True,True
etc,0,1,0,Full-time,Food & Beverages,,0,GB,1179,942,True,False
etc,0,0,0,,,,0,etc,0,1986,False,False
etc,0,1,0,,,,0,GB,829,705,False,False
etc,0,1,0,Full-time,Computer & Network Security,Information Technology,0,US,320,1346,True,True
etc,0,1,0,,,,0,etc,624,442,False,False
etc,0,1,1,Full-time,Internet,Marketing,0,etc,543,2989,True,True
etc,0,1,1,,,,0,etc,1369,151,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,US,382,814,True,False
etc,0,1,0,Full-time,Internet,General Business,0,DE,134,1634,True,True
etc,0,1,1,Full-time,Hospital & Health Care,Health Care Provider,0,US,200,2655,True,True
Sales,0,1,0,,Computer & Network Security,Sales,0,US,844,2143,False,True
Marketing,0,1,1,,,,0,IL,567,617,False,False
etc,0,1,1,Full-time,,Business Development,0,GB,829,345,True,True
etc,0,1,1,Full-time,Internet,Customer Service,0,US,842,3560,False,True
etc,0,1,0,Part-time,Restaurants,Customer Service,0,US,111,1613,False,False
etc,0,1,0,,,,0,GB,829,705,False,False
etc,0,1,0,,,,0,US,866,708,False,False
etc,0,1,0,Full-time,Information Technology and Services,Consulting,0,US,1264,1488,True,False
Operations,0,1,1,,,Other,0,US,1576,209,False,False
etc,0,1,0,,,,0,US,1000,132,True,False
Sales,0,1,1,Full-time,,Management,0,US,788,2496,True,True
etc,0,1,0,Temporary,Cosmetics,,0,GB,829,807,False,False
etc,0,0,0,Full-time,Machinery,Engineering,0,US,228,977,False,False
etc,0,1,1,Full-time,Computer Software,Information Technology,0,CA,115,2762,False,False
Marketing,0,1,0,,,Marketing,0,GB,310,545,False,False
etc,0,0,0,Full-time,Management Consulting,,0,US,228,1073,False,False
IT,0,1,1,,,,0,US,1913,186,False,False
etc,0,1,0,Full-time,Information Technology and Services,Sales,0,GB,0,2621,True,False
Engineering,0,1,0,Full-time,Internet,Engineering,0,US,606,2413,True,False
etc,0,1,0,Full-time,Real Estate,Human Resources,0,US,236,675,True,True
Engineering,0,1,0,Full-time,Entertainment,Engineering,0,US,902,150,True,False
IT,0,1,0,Full-time,Computer Software,Information Technology,0,GB,873,1632,True,False
etc,0,1,1,,,,0,US,816,1067,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,0,6,True,True
etc,0,1,0,,,,0,GB,829,709,False,False
etc,0,1,1,Full-time,Internet,,0,US,342,3029,False,True
etc,0,1,1,Full-time,Computer Software,Quality Assurance,0,US,229,408,True,True
etc,0,1,0,Full-time,E-Learning,Marketing,0,DE,651,491,True,True
etc,0,1,1,Full-time,Design,Administrative,0,GB,463,940,True,False
Sales,0,1,1,Full-time,Apparel & Fashion,Business Development,0,GB,560,792,False,True
Operations,0,1,1,Full-time,Computer Software,Business Analyst,0,US,417,1169,True,True
etc,0,0,0,Contract,Information Technology and Services,Information Technology,0,US,0,649,True,True
etc,0,1,0,Full-time,Computer Software,Engineering,0,US,460,544,True,False
Sales,0,1,0,Full-time,Computer Software,Sales,0,US,614,2137,True,True
etc,0,1,1,Full-time,Internet,Information Technology,0,SG,549,944,False,False
etc,0,1,0,Full-time,Biotechnology,Research,0,US,487,2053,False,True
Product,0,1,1,Full-time,Internet,Production,0,US,720,1745,True,True
etc,0,1,1,,,,0,US,406,1370,False,False
Sales,0,1,0,Full-time,Outsourcing/Offshoring,Sales,0,US,571,1351,True,True
etc,0,1,1,Part-time,Transportation/Trucking/Railroad,,0,CA,970,686,False,False
Service,0,0,0,Full-time,Internet,Customer Service,0,GB,0,1022,True,False
etc,0,1,1,Contract,E-Learning,Writing/Editing,0,US,195,256,True,True
etc,0,0,0,,,,0,US,0,262,False,False
etc,0,1,1,Full-time,Computer Software,Sales,0,CA,773,1685,True,True
etc,0,1,0,,,,0,etc,233,288,False,False
etc,0,1,0,Part-time,,,0,US,778,1958,False,False
etc,0,1,1,Full-time,Real Estate,,0,US,1441,673,True,False
etc,0,1,1,Full-time,Financial Services,Sales,0,AU,610,1075,True,False
IT,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,799,2407,True,True
etc,0,1,0,Part-time,,,0,US,866,570,True,True
IT,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,2287,521,True,True
etc,0,1,0,,,,0,etc,624,807,False,False
etc,0,1,1,Full-time,Internet,Information Technology,0,DE,134,1081,True,True
Operations,0,1,1,,,,0,US,2636,2278,False,False
etc,0,1,1,Full-time,,,0,GB,508,2177,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,US,382,889,True,False
etc,0,1,1,Contract,Financial Services,,0,US,619,218,False,False
Marketing,0,1,1,Full-time,Internet,Marketing,0,US,417,1045,True,False
etc,1,1,1,Full-time,Information Technology and Services,Sales,0,US,1050,1174,True,True
etc,0,1,1,Full-time,Internet,Production,0,GR,826,369,True,True
etc,0,0,0,,Restaurants,,0,US,0,734,False,False
etc,0,1,0,Full-time,Internet,Information Technology,0,etc,501,921,False,True
etc,0,1,1,Full-time,Marketing and Advertising,Marketing,0,CA,467,2406,False,False
etc,0,0,0,,Restaurants,,0,US,0,272,False,False
etc,0,1,0,Full-time,Computer Games,,0,etc,505,476,True,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,302,True,True
Operations,0,1,1,,,Other,0,US,1576,219,False,False
etc,0,1,1,Full-time,,Sales,0,GB,829,574,True,True
etc,0,0,0,Full-time,Computer Software,,0,GR,0,738,False,False
etc,0,1,0,Full-time,Internet,Marketing,0,GR,512,660,True,False
etc,0,1,0,Full-time,Information Technology and Services,Engineering,0,AU,133,1264,True,False
etc,1,1,1,Part-time,Events Services,Other,0,US,315,1504,True,True
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,1564,448,True,True
etc,0,1,0,Full-time,Computer Software,Engineering,0,US,105,811,True,True
etc,0,1,0,Full-time,Consumer Services,Sales,0,US,558,1227,False,False
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,431,674,True,True
etc,0,1,0,,,,0,US,879,1379,False,False
etc,0,1,0,Full-time,Computer Games,Information Technology,0,etc,505,490,True,True
etc,0,1,1,Contract,Construction,,0,US,257,933,False,False
etc,0,1,0,Full-time,,,0,etc,1410,1384,False,False
etc,0,1,1,Full-time,Computer Software,Information Technology,0,GR,2388,385,True,False
etc,0,1,0,Full-time,Apparel & Fashion,Engineering,0,US,315,1082,True,False
etc,0,1,1,Full-time,Insurance,Human Resources,0,US,1049,1953,True,True
etc,0,1,0,Full-time,Financial Services,Information Technology,0,US,680,992,True,True
etc,0,1,1,Contract,,,0,US,619,741,True,False
etc,0,1,1,Full-time,,Engineering,0,US,1076,832,True,True
etc,0,0,0,Full-time,,,0,US,228,708,False,False
Engineering,0,1,1,Full-time,E-Learning,Engineering,0,DE,651,935,True,False
Sales,0,1,0,Full-time,Information Technology and Services,Sales,0,US,447,1781,True,True
etc,0,1,0,,,,0,etc,406,2318,False,False
etc,0,1,1,,,,0,GB,829,91,True,True
etc,0,0,0,,,,0,US,0,1161,False,False
etc,0,1,1,,Hospital & Health Care,Health Care Provider,0,CA,970,1337,False,True
etc,0,0,0,Full-time,"Health, Wellness and Fitness",Sales,0,US,0,2446,True,True
etc,0,0,0,Full-time,Information Technology and Services,Accounting/Auditing,0,US,0,864,True,True
etc,0,1,1,Full-time,Human Resources,Human Resources,0,GB,829,358,False,False
etc,0,1,1,Full-time,,Other,0,US,596,1834,True,True
etc,0,0,0,Full-time,Transportation/Trucking/Railroad,General Business,0,US,0,797,True,True
etc,0,1,0,Full-time,Photography,Information Technology,0,US,536,1641,True,True
etc,0,1,0,Full-time,Staffing and Recruiting,Sales,0,US,532,1583,True,True
etc,0,1,0,Temporary,Information Technology and Services,Information Technology,0,AU,755,1289,True,True
etc,0,1,1,,,,0,GB,553,230,False,False
etc,0,0,0,Full-time,Transportation/Trucking/Railroad,General Business,0,US,0,797,True,True
etc,0,1,0,Full-time,Hospital & Health Care,Marketing,0,US,321,1366,True,True
etc,0,1,0,Full-time,Financial Services,Sales,0,GB,827,544,True,False
etc,0,1,0,Full-time,Marketing and Advertising,Marketing,0,GB,433,1127,True,True
IT,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,651,555,True,True
etc,0,0,0,Full-time,Computer Software,,0,CA,228,951,False,False
etc,0,1,1,Full-time,Internet,Sales,0,US,748,1054,True,True
etc,0,1,1,Contract,,,0,US,619,339,True,False
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,AU,296,1212,True,True
etc,0,0,1,Full-time,Marketing and Advertising,,0,US,0,4506,True,True
etc,0,1,0,Full-time,Telecommunications,,0,US,281,405,True,True
etc,0,0,0,,,,0,US,0,734,False,False
etc,0,1,0,Part-time,,Human Resources,0,US,145,278,False,False
etc,0,1,0,Full-time,Marketing and Advertising,Advertising,0,US,649,535,True,False
etc,0,1,0,Full-time,Computer Software,Information Technology,0,etc,726,1136,True,True
IT,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,2065,2347,True,True
etc,0,1,1,Full-time,Financial Services,Engineering,0,etc,638,934,True,True
etc,0,1,0,Other,,Accounting/Auditing,0,GR,2790,1057,True,False
etc,0,1,0,,Information Technology and Services,Customer Service,0,CA,675,661,True,True
Engineering,0,1,1,Full-time,Internet,Engineering,0,US,2206,1230,True,True
etc,0,1,1,Full-time,Banking,Customer Service,0,US,651,607,True,True
Marketing,0,1,0,Other,Internet,Marketing,0,etc,505,785,True,True
etc,0,1,1,Full-time,,,0,US,660,462,False,False
etc,0,1,0,Full-time,Financial Services,Production,0,US,131,2073,False,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,1008,True,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,228,True,False
etc,0,1,1,Contract,Hospital & Health Care,,0,GB,695,1092,False,False
etc,0,1,1,Contract,Education Management,,0,US,53,381,False,True
etc,0,1,1,Full-time,,,0,US,596,863,True,True
etc,0,0,0,,Restaurants,,0,US,0,734,False,False
etc,0,1,1,Full-time,,,0,US,660,469,False,False
etc,0,1,0,Full-time,Warehousing,,0,NZ,1264,829,True,False
etc,0,0,0,Full-time,Electrical/Electronic Manufacturing,,0,US,228,1323,False,False
etc,0,1,1,Full-time,,,0,US,660,488,False,False
etc,0,1,1,Contract,Education Management,,0,US,53,381,False,True
etc,0,1,1,Full-time,,,0,US,660,469,False,False
etc,0,1,0,Full-time,Financial Services,Administrative,0,US,417,1488,True,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,308,True,True
etc,0,1,1,Full-time,Information Technology and Services,Marketing,0,US,660,470,False,False
etc,0,0,0,Full-time,,,0,US,228,720,False,False
etc,0,1,1,Full-time,Education Management,Education,0,SG,1392,788,False,True
etc,1,1,1,,,,0,US,911,779,False,False
Sales,0,1,0,Full-time,Information Technology and Services,Sales,0,US,1042,1318,True,True
etc,0,1,1,Contract,Education Management,,0,US,53,381,False,True
etc,0,1,1,Full-time,Individual & Family Services,Health Care Provider,0,US,365,955,True,True
etc,0,1,0,Full-time,Food & Beverages,,0,GB,79,1150,False,False
Service,0,1,0,Full-time,Information Technology and Services,Information Technology,0,US,1052,2172,True,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,2575,True,True
Sales,0,1,0,Part-time,Commercial Real Estate,Sales,0,US,0,1243,True,True
etc,0,1,0,Full-time,Farming,Customer Service,0,US,2559,2130,True,False
etc,0,1,0,Full-time,Staffing and Recruiting,Finance,0,US,897,1397,False,False
etc,0,0,0,Full-time,Internet,Marketing,0,US,0,891,True,True
etc,0,0,1,Part-time,Restaurants,Distribution,0,US,0,320,True,True
etc,0,1,1,Part-time,Individual & Family Services,Health Care Provider,0,US,365,1303,True,True
Product,0,1,0,Full-time,,Engineering,0,US,608,3596,False,False
etc,0,1,0,Full-time,Information Technology and Services,Consulting,0,GR,1219,724,True,False
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,1386,True,True
etc,0,1,0,,,,0,GB,829,710,False,False
etc,0,1,1,Full-time,Computer Software,,0,GR,351,779,True,False
etc,0,1,1,Full-time,Utilities,Management,0,US,442,1196,True,True
etc,0,1,1,,,,0,AU,616,814,False,False
etc,0,0,0,Full-time,,,0,US,228,1440,False,False
etc,0,1,1,Full-time,Primary/Secondary Education,Education,0,US,596,2228,False,True
etc,0,0,0,Full-time,,,0,US,228,1447,False,False
Engineering,0,1,0,Full-time,Computer Software,Engineering,0,GB,625,954,True,True
Product,0,1,0,Full-time,Telecommunications,Product Management,0,etc,2676,592,True,True
etc,0,1,0,Full-time,Marketing and Advertising,Advertising,0,GR,391,968,True,True
etc,0,1,0,,,,0,GB,829,709,False,False
etc,0,0,0,Full-time,,,0,US,228,712,False,False
etc,1,1,0,Full-time,Telecommunications,Customer Service,0,US,580,1507,True,True
etc,0,1,1,Part-time,Civic & Social Organization,Health Care Provider,0,US,746,1508,True,True
etc,0,0,0,Full-time,Management Consulting,,0,US,228,712,False,False
etc,0,1,1,Contract,Design,Design,0,DE,492,1438,True,True
Engineering,0,1,0,Full-time,Apparel & Fashion,Engineering,0,DE,492,1260,False,False
etc,0,0,0,Full-time,Marketing and Advertising,,0,US,228,711,False,False
etc,0,0,0,Full-time,Human Resources,,0,US,228,916,False,False
Technology,0,1,1,Full-time,Information Technology and Services,,0,US,1110,1227,True,False
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,1119,True,False
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,GR,445,907,True,True
Service,0,1,0,,,,0,GB,1052,1954,False,False
Service,0,1,1,Full-time,Legal Services,Customer Service,0,US,632,1138,True,True
etc,0,1,0,,,,0,US,866,691,False,False
etc,0,1,1,,,,0,GR,708,813,False,False
Engineering,0,1,0,Full-time,Entertainment,Engineering,0,US,902,131,True,False
etc,0,0,0,Full-time,Computer Software,,0,US,228,2275,False,False
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,AU,755,1854,True,True
Operations,0,1,0,,,,0,US,632,1554,False,False
Design,0,1,1,Full-time,Information Technology and Services,Design,0,KR,779,967,True,False
etc,0,1,1,Part-time,Printing,Production,0,US,1187,416,True,True
etc,0,0,0,Full-time,Internet,Business Development,0,etc,0,1143,True,False
etc,0,0,1,Full-time,Computer Software,Consulting,0,GR,217,515,True,False
etc,0,1,0,Full-time,Information Technology and Services,Sales,0,AU,755,1305,True,True
etc,0,1,1,Full-time,Media Production,Sales,0,US,854,1838,True,True
etc,0,0,0,Part-time,Security and Investigations,,0,US,0,1938,True,True
etc,0,1,0,,,,0,US,252,1000,False,False
etc,0,0,0,Full-time,Computer Software,,0,US,228,1019,False,False
etc,0,1,0,Full-time,Banking,Quality Assurance,0,US,131,1403,True,True
etc,0,1,0,Full-time,Financial Services,Customer Service,0,US,684,1845,True,True
etc,0,0,0,,,,0,US,0,515,False,False
etc,0,1,0,Full-time,Food & Beverages,Supply Chain,0,etc,1527,1249,True,True
etc,0,0,0,Full-time,,,0,US,228,1094,False,False
etc,0,1,0,Contract,Information Technology and Services,Engineering,0,US,1344,1201,True,False
etc,0,1,1,Full-time,Computer Software,Engineering,0,CA,1708,1762,True,False
etc,0,1,1,Full-time,Computer Networking,Engineering,0,US,702,1894,True,True
etc,0,1,0,Temporary,Airlines/Aviation,Finance,0,etc,554,439,True,True
